order_id,date,time
1998,03-02-2023,11:47:03
1999,03-02-2023,12:07:51
2000,03-02-2023,12:14:27
2001,03-02-2023,12:20:45
2002,03-02-2023,12:21:10
2003,03-02-2023,12:21:25
2004,03-02-2023,12:24:06
2005,03-02-2023,12:32:02
2006,03-02-2023,12:35:28
2007,03-02-2023,12:37:21
2008,03-02-2023,12:47:12
2009,03-02-2023,12:55:07
2010,03-02-2023,13:00:41
2011,03-02-2023,13:01:28
2012,03-02-2023,13:19:00
2013,03-02-2023,13:20:46
2014,03-02-2023,13:23:13
2023,03-02-2023,13:23:49
2016,03-02-2023,13:47:00
2017,03-02-2023,13:51:56
2018,03-02-2023,14:06:04
2019,03-02-2023,14:14:03
2020,03-02-2023,14:14:05
2021,03-02-2023,14:25:13
2022,03-02-2023,14:36:36
2023,03-02-2023,15:05:28
2024,03-02-2023,16:04:02
2025,03-02-2023,16:11:01
2026,03-02-2023,16:11:48
2027,03-02-2023,16:20:30
2028,03-02-2023,16:38:16
2029,03-02-2023,16:47:49
2030,03-02-2023,16:50:44
2031,03-02-2023,16:51:05
2032,03-02-2023,17:12:51
2033,03-02-2023,17:13:15
2034,03-02-2023,17:15:18
2035,03-02-2023,17:16:16
2036,03-02-2023,17:17:29
2037,03-02-2023,17:30:57
2038,03-02-2023,17:31:35
2039,03-02-2023,17:36:07
2040,03-02-2023,17:36:45
2041,03-02-2023,17:40:35
2042,03-02-2023,18:01:43
2043,03-02-2023,18:23:13
2044,03-02-2023,18:33:46
2045,03-02-2023,18:46:11
2046,03-02-2023,18:46:54
2047,03-02-2023,18:47:08
2048,03-02-2023,18:48:26
2049,03-02-2023,19:00:24
2050,03-02-2023,19:20:46
2051,03-02-2023,19:51:00
2052,03-02-2023,19:54:31
2053,03-02-2023,20:42:43
2054,03-02-2023,20:46:45
2055,03-02-2023,20:59:30
2056,03-02-2023,21:05:04
2057,03-02-2023,21:11:26
2058,04-02-2023,11:19:17
2059,04-02-2023,11:41:34
2060,04-02-2023,11:45:09
2061,04-02-2023,11:49:00
2062,04-02-2023,11:56:32
2063,04-02-2023,12:25:02
2064,04-02-2023,12:26:39
2065,04-02-2023,12:27:21
2066,04-02-2023,12:44:20
2067,04-02-2023,12:47:00
2068,04-02-2023,12:49:48
2069,04-02-2023,12:58:32
2070,04-02-2023,13:00:47
2071,04-02-2023,13:06:29
2072,04-02-2023,13:08:24
2073,04-02-2023,13:35:51
2074,04-02-2023,13:41:08
2075,04-02-2023,14:03:04
2076,04-02-2023,14:11:44
2077,04-02-2023,14:31:27
2078,04-02-2023,14:49:29
2079,04-02-2023,14:57:11
2080,04-02-2023,14:58:48
2081,04-02-2023,15:14:39
2082,04-02-2023,15:16:20
2083,04-02-2023,15:40:20
2084,04-02-2023,16:06:23
2085,04-02-2023,16:16:36
2086,04-02-2023,16:38:50
2087,04-02-2023,16:39:18
2088,04-02-2023,16:48:57
2089,04-02-2023,17:05:16
2090,04-02-2023,17:17:07
2091,04-02-2023,17:17:43
2092,04-02-2023,17:31:43
2093,04-02-2023,17:33:29
2094,04-02-2023,17:35:45
2095,04-02-2023,17:49:55
2096,04-02-2023,18:11:16
2097,04-02-2023,18:13:32
2098,04-02-2023,18:16:27
2099,04-02-2023,18:44:17
2100,04-02-2023,18:46:03
2101,04-02-2023,19:27:08
2102,04-02-2023,19:30:52
2103,04-02-2023,19:38:28
2104,04-02-2023,20:09:43
2105,04-02-2023,20:22:27
2106,04-02-2023,20:54:54
2107,04-02-2023,21:01:41
2108,04-02-2023,21:05:07
2109,04-02-2023,21:13:14
2110,04-02-2023,21:16:34
2111,04-02-2023,21:28:44
2112,04-02-2023,22:07:51
2113,04-02-2023,22:16:08
2114,04-02-2023,22:26:28
2115,05-02-2023,11:15:19
2116,05-02-2023,12:11:52
2117,05-02-2023,12:20:33
2118,05-02-2023,12:24:57
2119,05-02-2023,12:30:46
2120,05-02-2023,12:47:12
2121,05-02-2023,12:50:51
2122,05-02-2023,12:52:55
2123,05-02-2023,12:54:56
2124,05-02-2023,12:56:27
2125,05-02-2023,13:06:10
2126,05-02-2023,13:31:29
2127,05-02-2023,13:42:16
2128,05-02-2023,13:42:50
2129,05-02-2023,13:48:38
2130,05-02-2023,14:17:14
2131,05-02-2023,14:17:24
2132,05-02-2023,14:18:04
2133,05-02-2023,14:18:52
2134,05-02-2023,14:36:32
2135,05-02-2023,14:38:28
2136,05-02-2023,14:54:49
2137,05-02-2023,15:00:15
2138,05-02-2023,15:08:13
2139,05-02-2023,15:41:58
2140,05-02-2023,16:55:35
2141,05-02-2023,17:00:13
2142,05-02-2023,17:36:09
2143,05-02-2023,17:44:52
2144,05-02-2023,17:48:08
2145,05-02-2023,17:57:12
2146,05-02-2023,18:04:19
2147,05-02-2023,18:11:25
2148,05-02-2023,18:15:37
2149,05-02-2023,18:19:51
2150,05-02-2023,18:22:25
2151,05-02-2023,18:22:28
2152,05-02-2023,18:35:11
2153,05-02-2023,18:38:01
2154,05-02-2023,18:55:27
2155,05-02-2023,18:59:56
2156,05-02-2023,19:29:29
2157,05-02-2023,19:39:29
2158,05-02-2023,19:49:47
2159,05-02-2023,19:55:12
2160,05-02-2023,20:01:50
2161,05-02-2023,20:10:24
2162,05-02-2023,20:15:06
2163,05-02-2023,20:18:08
2164,05-02-2023,20:23:49
2165,05-02-2023,20:29:51
2166,05-02-2023,20:41:36
2167,05-02-2023,20:56:14
2168,05-02-2023,20:59:08
2169,05-02-2023,21:23:02
2170,05-02-2023,21:34:23
2171,05-02-2023,21:48:24
2172,05-02-2023,21:51:44
2173,05-02-2023,21:56:42
2174,05-02-2023,22:00:17
2175,06-02-2023,11:16:08
2176,06-02-2023,11:18:53
2177,06-02-2023,11:25:48
2178,06-02-2023,11:32:25
2179,06-02-2023,11:54:09
2180,06-02-2023,11:59:14
2181,06-02-2023,12:06:15
2182,06-02-2023,12:22:30
2183,06-02-2023,12:25:17
2184,06-02-2023,12:40:25
2185,06-02-2023,12:54:25
2186,06-02-2023,13:03:16
2187,06-02-2023,13:10:13
2188,06-02-2023,13:13:33
2189,06-02-2023,13:14:59
2190,06-02-2023,13:19:45
2191,06-02-2023,13:19:59
2192,06-02-2023,13:20:41
2193,06-02-2023,13:21:21
2194,06-02-2023,13:22:11
2195,06-02-2023,13:39:29
2196,06-02-2023,13:45:32
2197,06-02-2023,14:01:18
2198,06-02-2023,14:13:09
2199,06-02-2023,14:36:06
2200,06-02-2023,15:21:45
2201,06-02-2023,15:24:02
2202,06-02-2023,15:31:14
2203,06-02-2023,16:11:41
2204,06-02-2023,16:28:46
2205,06-02-2023,16:39:28
2206,06-02-2023,16:59:29
2207,06-02-2023,17:00:57
2208,06-02-2023,17:10:44
2209,06-02-2023,17:11:37
2210,06-02-2023,17:24:07
2211,06-02-2023,17:30:36
2212,06-02-2023,17:52:48
2213,06-02-2023,17:53:26
2214,06-02-2023,17:57:31
2215,06-02-2023,18:07:53
2216,06-02-2023,18:10:26
2217,06-02-2023,18:21:44
2218,06-02-2023,18:29:00
2219,06-02-2023,18:41:54
2220,06-02-2023,18:46:32
2221,06-02-2023,18:47:16
2222,06-02-2023,18:51:55
2223,06-02-2023,19:02:30
2224,06-02-2023,19:02:49
2225,06-02-2023,19:23:26
2226,06-02-2023,19:29:57
2227,06-02-2023,19:43:48
2228,06-02-2023,20:04:33
2229,06-02-2023,20:16:54
2230,06-02-2023,20:41:12
2231,06-02-2023,20:42:58
2232,06-02-2023,20:50:02
2233,06-02-2023,21:07:01
2234,06-02-2023,21:17:17
2235,06-02-2023,21:26:37
2236,06-02-2023,21:32:03
2237,06-02-2023,21:37:09
2238,06-02-2023,21:38:28
2239,06-02-2023,22:09:09
2240,06-02-2023,22:22:17
2241,07-02-2023,11:40:43
2242,07-02-2023,11:57:32
2243,07-02-2023,12:22:59
2244,07-02-2023,12:24:36
2245,07-02-2023,12:30:31
2246,07-02-2023,12:52:30
2247,07-02-2023,13:15:55
2248,07-02-2023,13:22:06
2249,07-02-2023,13:24:15
2250,07-02-2023,13:31:14
2251,07-02-2023,13:58:00
2252,07-02-2023,14:32:17
2253,07-02-2023,14:54:01
2254,07-02-2023,15:00:58
2255,07-02-2023,15:15:54
2256,07-02-2023,15:22:04
2257,07-02-2023,15:28:55
2258,07-02-2023,15:34:05
2259,07-02-2023,15:41:25
2260,07-02-2023,15:43:28
2261,07-02-2023,15:48:00
2262,07-02-2023,16:36:54
2263,07-02-2023,16:42:45
2264,07-02-2023,16:46:03
2265,07-02-2023,17:05:42
2266,07-02-2023,17:20:38
2267,07-02-2023,17:22:30
2268,07-02-2023,17:27:05
2269,07-02-2023,17:40:20
2270,07-02-2023,17:57:15
2271,07-02-2023,18:09:56
2272,07-02-2023,18:17:46
2273,07-02-2023,18:31:29
2274,07-02-2023,18:35:51
2275,07-02-2023,18:42:49
2276,07-02-2023,18:44:16
2277,07-02-2023,18:53:49
2278,07-02-2023,19:02:51
2279,07-02-2023,19:13:49
2280,07-02-2023,19:14:00
2281,07-02-2023,19:15:58
2282,07-02-2023,19:33:21
2283,07-02-2023,19:34:04
2284,07-02-2023,19:35:53
2285,07-02-2023,19:38:29
2286,07-02-2023,19:42:45
2287,07-02-2023,20:13:16
2288,07-02-2023,20:20:41
2289,07-02-2023,20:29:43
2290,07-02-2023,20:47:23
2291,07-02-2023,20:55:05
2292,07-02-2023,20:57:53
2293,07-02-2023,21:14:52
2294,07-02-2023,21:16:09
2295,07-02-2023,21:21:53
2296,07-02-2023,21:24:01
2297,07-02-2023,21:35:12
2298,07-02-2023,21:40:33
2299,07-02-2023,21:55:00
2300,07-02-2023,21:59:07
2301,07-02-2023,22:10:57
2302,08-02-2023,11:46:15
2303,08-02-2023,12:10:20
2304,08-02-2023,12:22:04
2305,08-02-2023,12:27:40
2306,08-02-2023,12:45:27
2307,08-02-2023,12:51:06
2308,08-02-2023,13:03:37
2309,08-02-2023,13:06:36
2310,08-02-2023,13:38:04
2311,08-02-2023,13:38:52
2312,08-02-2023,14:10:27
2313,08-02-2023,14:12:59
2314,08-02-2023,14:25:11
2315,08-02-2023,14:33:52
2316,08-02-2023,14:37:47
2317,08-02-2023,14:49:35
2318,08-02-2023,15:00:00
2319,08-02-2023,15:10:49
2320,08-02-2023,15:27:41
2321,08-02-2023,15:33:33
2322,08-02-2023,15:46:13
2323,08-02-2023,16:07:18
2324,08-02-2023,16:16:21
2325,08-02-2023,16:28:32
2326,08-02-2023,16:28:40
2327,08-02-2023,16:58:21
2328,08-02-2023,17:02:47
2329,08-02-2023,17:19:00
2330,08-02-2023,17:19:54
2331,08-02-2023,17:20:08
2332,08-02-2023,17:53:01
2333,08-02-2023,18:02:00
2334,08-02-2023,18:06:04
2335,08-02-2023,18:20:27
2336,08-02-2023,18:24:31
2337,08-02-2023,18:50:18
2338,08-02-2023,18:51:54
2339,08-02-2023,18:54:41
2340,08-02-2023,18:59:56
2341,08-02-2023,19:07:53
2342,08-02-2023,19:12:49
2343,08-02-2023,19:20:14
2344,08-02-2023,20:20:37
2345,08-02-2023,20:20:51
2346,08-02-2023,20:25:39
2347,08-02-2023,20:28:32
2348,08-02-2023,20:58:36
2349,08-02-2023,20:59:06
2350,08-02-2023,21:21:37
2351,08-02-2023,21:52:14
2352,08-02-2023,22:21:27
2353,08-02-2023,22:23:41
2354,08-02-2023,22:36:28
2355,09-02-2023,11:26:25
2356,09-02-2023,11:31:10
2357,09-02-2023,11:44:49
2358,09-02-2023,12:13:41
2359,09-02-2023,12:16:09
2360,09-02-2023,12:19:47
2361,09-02-2023,12:23:58
2362,09-02-2023,12:30:05
2363,09-02-2023,12:35:50
2364,09-02-2023,12:52:36
2365,09-02-2023,13:02:33
2366,09-02-2023,13:07:01
2367,09-02-2023,13:08:29
2368,09-02-2023,13:35:05
2369,09-02-2023,14:00:19
2370,09-02-2023,14:00:23
2371,09-02-2023,14:00:40
2372,09-02-2023,14:04:34
2373,09-02-2023,14:29:17
2374,09-02-2023,14:35:54
2375,09-02-2023,15:14:42
2376,09-02-2023,15:25:59
2377,09-02-2023,15:26:16
2378,09-02-2023,16:05:30
2379,09-02-2023,16:18:14
2380,09-02-2023,16:22:26
2381,09-02-2023,16:49:40
2382,09-02-2023,17:09:34
2383,09-02-2023,17:12:03
2384,09-02-2023,17:17:07
2385,09-02-2023,17:23:46
2386,09-02-2023,17:36:17
2387,09-02-2023,17:38:39
2388,09-02-2023,17:46:35
2389,09-02-2023,17:57:51
2390,09-02-2023,18:02:29
2391,09-02-2023,18:05:26
2392,09-02-2023,18:05:44
2393,09-02-2023,18:06:54
2394,09-02-2023,18:14:43
2395,09-02-2023,18:33:38
2396,09-02-2023,18:34:07
2397,09-02-2023,18:35:19
2398,09-02-2023,18:53:44
2399,09-02-2023,19:00:56
2400,09-02-2023,19:30:28
2401,09-02-2023,19:33:50
2402,09-02-2023,19:38:23
2403,09-02-2023,19:54:24
2404,09-02-2023,20:09:44
2405,09-02-2023,20:38:13
2406,09-02-2023,21:08:21
2407,09-02-2023,21:51:59
2408,09-02-2023,22:01:04
2409,10-02-2023,11:28:16
2410,10-02-2023,11:43:09
2411,10-02-2023,11:53:29
2412,10-02-2023,12:09:03
2413,10-02-2023,12:10:19
2414,10-02-2023,12:10:37
2415,10-02-2023,12:34:39
2416,10-02-2023,12:37:42
2417,10-02-2023,12:38:36
2418,10-02-2023,12:40:03
2419,10-02-2023,12:41:17
2420,10-02-2023,12:43:17
2421,10-02-2023,12:48:04
2422,10-02-2023,12:58:32
2423,10-02-2023,13:04:06
2424,10-02-2023,13:04:23
2425,10-02-2023,13:17:12
2426,10-02-2023,13:37:25
2427,10-02-2023,13:42:50
2428,10-02-2023,13:45:23
2429,10-02-2023,13:49:59
2430,10-02-2023,13:54:52
2431,10-02-2023,14:06:28
2432,10-02-2023,14:11:49
2433,10-02-2023,14:23:45
2434,10-02-2023,14:25:40
2435,10-02-2023,14:28:48
2436,10-02-2023,14:58:42
2437,10-02-2023,15:01:08
2438,10-02-2023,15:31:30
2439,10-02-2023,16:43:26
2440,10-02-2023,16:43:55
2441,10-02-2023,16:49:23
2442,10-02-2023,16:49:38
2443,10-02-2023,16:54:05
2444,10-02-2023,17:02:57
2445,10-02-2023,17:10:46
2446,10-02-2023,17:19:06
2447,10-02-2023,17:20:30
2448,10-02-2023,17:26:11
2449,10-02-2023,17:51:44
2450,10-02-2023,17:55:50
2451,10-02-2023,17:58:53
2452,10-02-2023,18:09:01
2453,10-02-2023,18:51:01
2454,10-02-2023,19:00:37
2455,10-02-2023,19:07:28
2456,10-02-2023,19:19:00
2457,10-02-2023,20:01:34
2458,10-02-2023,20:09:17
2459,10-02-2023,20:12:30
2460,10-02-2023,20:13:13
2461,10-02-2023,20:14:23
2462,10-02-2023,20:18:10
2463,10-02-2023,20:20:20
2464,10-02-2023,20:20:24
2465,10-02-2023,20:33:37
2466,10-02-2023,21:11:59
2467,10-02-2023,21:35:04
2468,11-02-2023,11:44:12
2469,11-02-2023,11:44:58
2470,11-02-2023,11:46:05
2471,11-02-2023,11:48:07
2472,11-02-2023,11:53:20
2473,11-02-2023,12:00:54
2474,11-02-2023,12:02:54
2475,11-02-2023,12:08:37
2476,11-02-2023,12:11:27
2477,11-02-2023,12:20:06
2478,11-02-2023,12:27:39
2479,11-02-2023,12:35:27
2480,11-02-2023,12:42:27
2481,11-02-2023,12:54:36
2482,11-02-2023,12:55:29
2483,11-02-2023,12:56:55
2484,11-02-2023,13:14:20
2485,11-02-2023,13:22:08
2486,11-02-2023,13:30:45
2487,11-02-2023,13:34:18
2488,11-02-2023,13:43:20
2489,11-02-2023,13:52:56
2490,11-02-2023,13:58:36
2491,11-02-2023,14:00:00
2492,11-02-2023,14:20:32
2493,11-02-2023,14:40:54
2494,11-02-2023,14:41:21
2495,11-02-2023,14:50:55
2496,11-02-2023,15:02:30
2497,11-02-2023,15:12:46
2498,11-02-2023,15:23:21
2499,11-02-2023,16:34:30
2500,11-02-2023,17:00:13
2501,11-02-2023,17:00:41
2502,11-02-2023,17:08:01
2503,11-02-2023,17:08:24
2504,11-02-2023,17:12:25
2505,11-02-2023,17:22:02
2506,11-02-2023,17:44:46
2507,11-02-2023,17:47:02
2508,11-02-2023,17:47:30
2509,11-02-2023,17:49:56
2510,11-02-2023,17:53:00
2511,11-02-2023,18:00:12
2512,11-02-2023,18:02:54
2513,11-02-2023,18:21:25
2514,11-02-2023,18:25:46
2515,11-02-2023,18:46:12
2516,11-02-2023,18:50:33
2517,11-02-2023,18:56:35
2518,11-02-2023,19:02:19
2519,11-02-2023,19:04:08
2520,11-02-2023,19:06:07
2521,11-02-2023,19:11:58
2522,11-02-2023,19:25:46
2523,11-02-2023,19:30:16
2524,11-02-2023,19:31:47
2525,11-02-2023,19:32:54
2526,11-02-2023,19:36:30
2527,11-02-2023,19:53:46
2528,11-02-2023,19:54:40
2529,11-02-2023,20:06:11
2530,11-02-2023,20:11:26
2531,11-02-2023,20:22:03
2532,11-02-2023,20:33:15
2533,11-02-2023,21:34:53
2534,11-02-2023,21:44:25
2535,11-02-2023,21:45:46
2536,11-02-2023,21:52:14
2537,12-02-2023,11:17:06
2538,12-02-2023,11:37:34
2539,12-02-2023,11:38:35
2540,12-02-2023,11:48:50
2541,12-02-2023,11:54:44
2542,12-02-2023,11:57:08
2543,12-02-2023,12:00:00
2544,12-02-2023,12:03:27
2545,12-02-2023,12:12:17
2546,12-02-2023,12:41:02
2547,12-02-2023,12:45:49
2548,12-02-2023,12:48:03
2549,12-02-2023,13:06:59
2550,12-02-2023,13:18:54
2551,12-02-2023,13:28:21
2552,12-02-2023,13:47:03
2553,12-02-2023,13:47:07
2554,12-02-2023,13:53:40
2555,12-02-2023,14:00:00
2556,12-02-2023,14:00:38
2557,12-02-2023,14:09:47
2558,12-02-2023,14:20:14
2559,12-02-2023,14:22:23
2560,12-02-2023,14:27:16
2561,12-02-2023,14:28:55
2562,12-02-2023,14:30:22
2563,12-02-2023,14:43:38
2564,12-02-2023,14:53:19
2565,12-02-2023,15:04:49
2566,12-02-2023,15:25:11
2567,12-02-2023,15:38:37
2568,12-02-2023,15:53:33
2569,12-02-2023,15:53:59
2570,12-02-2023,15:54:49
2571,12-02-2023,15:58:47
2572,12-02-2023,16:04:07
2573,12-02-2023,16:10:39
2574,12-02-2023,16:22:32
2575,12-02-2023,16:30:57
2576,12-02-2023,16:58:29
2577,12-02-2023,17:21:15
2578,12-02-2023,17:36:09
2579,12-02-2023,17:38:32
2580,12-02-2023,17:42:00
2581,12-02-2023,17:56:55
2582,12-02-2023,17:59:55
2583,12-02-2023,18:14:11
2584,12-02-2023,18:25:21
2585,12-02-2023,18:27:56
2586,12-02-2023,19:04:06
2587,12-02-2023,19:09:56
2588,12-02-2023,20:01:13
2589,12-02-2023,20:14:33
2590,12-02-2023,20:25:21
2591,12-02-2023,20:39:09
2592,12-02-2023,21:43:21
2593,12-02-2023,22:02:05
2594,12-02-2023,22:54:43
2595,13-02-2023,11:25:30
2596,13-02-2023,11:27:46
2597,13-02-2023,11:31:11
2598,13-02-2023,11:37:51
2599,13-02-2023,11:52:09
2600,13-02-2023,11:53:11
2601,13-02-2023,12:03:27
2602,13-02-2023,12:10:01
2603,13-02-2023,12:22:43
2604,13-02-2023,12:33:36
2605,13-02-2023,12:46:15
2606,13-02-2023,12:56:00
2607,13-02-2023,13:00:12
2608,13-02-2023,13:11:19
2609,13-02-2023,13:12:42
2610,13-02-2023,13:17:50
2611,13-02-2023,13:22:38
2612,13-02-2023,13:43:11
2613,13-02-2023,13:46:46
2614,13-02-2023,13:52:26
2615,13-02-2023,13:54:55
2616,13-02-2023,13:59:40
2617,13-02-2023,14:38:42
2618,13-02-2023,14:46:51
2619,13-02-2023,14:53:46
2620,13-02-2023,15:00:24
2621,13-02-2023,15:34:03
2622,13-02-2023,16:06:27
2623,13-02-2023,16:08:36
2624,13-02-2023,16:21:18
2625,13-02-2023,16:23:52
2626,13-02-2023,16:49:57
2627,13-02-2023,16:50:09
2628,13-02-2023,16:57:02
2629,13-02-2023,17:07:10
2630,13-02-2023,17:15:17
2631,13-02-2023,17:19:26
2632,13-02-2023,17:24:48
2633,13-02-2023,17:37:46
2634,13-02-2023,18:01:27
2635,13-02-2023,18:09:55
2636,13-02-2023,18:10:11
2637,13-02-2023,18:17:35
2638,13-02-2023,18:27:27
2639,13-02-2023,18:38:55
2640,13-02-2023,19:21:23
2641,13-02-2023,19:52:22
2642,13-02-2023,20:02:53
2643,13-02-2023,20:08:34
2644,13-02-2023,20:22:27
2645,13-02-2023,20:26:18
2646,13-02-2023,20:29:23
2647,13-02-2023,20:45:14
2648,13-02-2023,20:48:10
2649,13-02-2023,20:52:50
2650,13-02-2023,20:55:07
2651,13-02-2023,20:59:54
2652,13-02-2023,21:00:56
2653,13-02-2023,21:03:23
2654,13-02-2023,21:05:06
2655,13-02-2023,21:34:36
2656,13-02-2023,21:36:02
2657,13-02-2023,21:46:22
2658,13-02-2023,21:59:50
2659,13-02-2023,22:00:43
2660,13-02-2023,22:02:38
2661,13-02-2023,22:09:27
2662,13-02-2023,22:22:32
2663,13-02-2023,22:24:52
2664,13-02-2023,22:38:02
2665,13-02-2023,22:41:26
2666,14-02-2023,11:48:35
2667,14-02-2023,12:10:23
2668,14-02-2023,12:22:58
2669,14-02-2023,12:42:49
2670,14-02-2023,13:13:51
2671,14-02-2023,13:17:44
2672,14-02-2023,14:05:30
2673,14-02-2023,14:07:03
2674,14-02-2023,14:15:01
2675,14-02-2023,14:41:49
2676,14-02-2023,15:17:34
2677,14-02-2023,15:27:42
2678,14-02-2023,15:47:53
2679,14-02-2023,16:01:35
2680,14-02-2023,16:10:21
2681,14-02-2023,16:39:19
2682,14-02-2023,16:40:26
2683,14-02-2023,16:56:35
2684,14-02-2023,17:02:18
2685,14-02-2023,17:15:58
2686,14-02-2023,17:23:06
2687,14-02-2023,17:31:20
2688,14-02-2023,17:43:28
2689,14-02-2023,17:48:59
2690,14-02-2023,17:49:26
2691,14-02-2023,17:52:15
2692,14-02-2023,17:55:07
2693,14-02-2023,18:01:21
2694,14-02-2023,18:10:04
2695,14-02-2023,18:15:16
2696,14-02-2023,18:32:58
2697,14-02-2023,18:43:18
2698,14-02-2023,18:43:20
2699,14-02-2023,18:44:17
2700,14-02-2023,18:47:34
2701,14-02-2023,18:53:37
2702,14-02-2023,18:54:29
2703,14-02-2023,19:11:09
2704,14-02-2023,19:11:21
2705,14-02-2023,19:34:31
2706,14-02-2023,19:35:44
2707,14-02-2023,19:35:46
2708,14-02-2023,19:40:04
2709,14-02-2023,19:44:58
2710,14-02-2023,20:00:00
2711,14-02-2023,20:00:33
2712,14-02-2023,20:52:05
2713,14-02-2023,21:08:21
2714,14-02-2023,21:22:31
2715,14-02-2023,21:31:51
2716,14-02-2023,21:33:46
2717,14-02-2023,21:58:09
2718,14-02-2023,22:16:39
2719,14-02-2023,22:22:46
2720,14-02-2023,22:29:54
2721,14-02-2023,22:29:57
2722,14-02-2023,22:52:37
2723,15-02-2023,11:35:24
2724,15-02-2023,11:48:59
2725,15-02-2023,11:52:00
2726,15-02-2023,11:54:55
2727,15-02-2023,11:56:33
2728,15-02-2023,12:12:02
2729,15-02-2023,13:29:30
2730,15-02-2023,13:53:02
2731,15-02-2023,13:54:31
2732,15-02-2023,14:16:54
2733,15-02-2023,14:40:34
2734,15-02-2023,14:51:01
2735,15-02-2023,14:53:31
2736,15-02-2023,15:11:36
2737,15-02-2023,15:19:05
2738,15-02-2023,15:57:57
2739,15-02-2023,16:29:16
2740,15-02-2023,16:32:41
2741,15-02-2023,16:39:02
2742,15-02-2023,16:51:56
2743,15-02-2023,16:54:36
2744,15-02-2023,17:01:46
2745,15-02-2023,17:07:31
2746,15-02-2023,17:10:49
2747,15-02-2023,17:16:27
2748,15-02-2023,17:21:12
2749,15-02-2023,17:21:37
2750,15-02-2023,17:26:04
2751,15-02-2023,17:28:16
2752,15-02-2023,17:29:20
2753,15-02-2023,17:34:35
2754,15-02-2023,17:42:41
2755,15-02-2023,17:49:17
2756,15-02-2023,17:50:18
2757,15-02-2023,17:51:40
2758,15-02-2023,17:58:47
2759,15-02-2023,18:04:36
2760,15-02-2023,18:50:04
2761,15-02-2023,18:50:06
2762,15-02-2023,18:54:43
2763,15-02-2023,18:58:26
2764,15-02-2023,19:16:07
2765,15-02-2023,19:28:59
2766,15-02-2023,19:30:07
2767,15-02-2023,19:45:33
2768,15-02-2023,19:59:22
2769,15-02-2023,20:14:22
2770,15-02-2023,20:41:38
2771,15-02-2023,20:54:46
2772,15-02-2023,21:02:21
2773,15-02-2023,21:02:35
2774,15-02-2023,21:02:44
2775,15-02-2023,21:44:07
2776,15-02-2023,21:44:18
2777,15-02-2023,21:56:36
2778,16-02-2023,11:20:37
2779,16-02-2023,11:35:56
2780,16-02-2023,11:40:28
2781,16-02-2023,11:47:04
2782,16-02-2023,11:58:57
2783,16-02-2023,12:02:14
2784,16-02-2023,12:16:21
2785,16-02-2023,12:17:18
2786,16-02-2023,12:18:19
2787,16-02-2023,12:23:23
2788,16-02-2023,12:39:37
2789,16-02-2023,12:40:50
2790,16-02-2023,12:46:47
2791,16-02-2023,12:53:24
2792,16-02-2023,12:56:07
2793,16-02-2023,13:12:48
2794,16-02-2023,13:13:19
2795,16-02-2023,13:44:29
2796,16-02-2023,14:17:05
2797,16-02-2023,14:19:46
2798,16-02-2023,14:39:07
2799,16-02-2023,14:47:20
2800,16-02-2023,15:46:10
2801,16-02-2023,15:58:06
2802,16-02-2023,16:01:31
2803,16-02-2023,16:23:34
2804,16-02-2023,16:43:53
2805,16-02-2023,16:57:14
2806,16-02-2023,17:12:37
2807,16-02-2023,17:13:02
2808,16-02-2023,17:27:14
2809,16-02-2023,17:47:25
2810,16-02-2023,17:54:00
2811,16-02-2023,18:03:29
2812,16-02-2023,18:13:00
2813,16-02-2023,18:15:02
2814,16-02-2023,18:21:06
2815,16-02-2023,18:21:17
2816,16-02-2023,18:21:37
2817,16-02-2023,18:37:05
2818,16-02-2023,18:40:09
2819,16-02-2023,19:26:51
2820,16-02-2023,19:35:17
2821,16-02-2023,19:35:28
2822,16-02-2023,19:37:08
2823,16-02-2023,19:53:49
2824,16-02-2023,19:55:28
2825,16-02-2023,20:46:23
2826,16-02-2023,22:40:27
2827,17-02-2023,11:24:02
2828,17-02-2023,11:26:13
2829,17-02-2023,11:41:17
2830,17-02-2023,11:51:54
2831,17-02-2023,12:01:02
2832,17-02-2023,12:05:10
2833,17-02-2023,12:33:55
2834,17-02-2023,12:43:07
2835,17-02-2023,12:53:50
2836,17-02-2023,12:58:28
2837,17-02-2023,12:58:45
2838,17-02-2023,13:00:48
2839,17-02-2023,13:14:08
2840,17-02-2023,13:21:27
2841,17-02-2023,13:25:44
2842,17-02-2023,13:31:20
2843,17-02-2023,13:36:33
2844,17-02-2023,13:41:34
2845,17-02-2023,13:47:42
2846,17-02-2023,13:58:44
2847,17-02-2023,14:00:42
2848,17-02-2023,14:02:20
2849,17-02-2023,14:07:24
2850,17-02-2023,14:16:57
2851,17-02-2023,14:23:26
2852,17-02-2023,14:30:43
2853,17-02-2023,14:49:35
2854,17-02-2023,15:24:37
2855,17-02-2023,15:26:05
2856,17-02-2023,16:00:48
2857,17-02-2023,16:43:16
2858,17-02-2023,16:52:53
2859,17-02-2023,16:56:21
2860,17-02-2023,17:02:17
2861,17-02-2023,17:26:55
2862,17-02-2023,17:27:13
2863,17-02-2023,17:28:53
2864,17-02-2023,17:30:42
2865,17-02-2023,17:33:09
2866,17-02-2023,17:36:11
2867,17-02-2023,17:36:38
2868,17-02-2023,17:42:20
2869,17-02-2023,17:55:47
2870,17-02-2023,18:09:41
2871,17-02-2023,18:39:26
